X,Y,group,Species 1,Species 2
0.24476888,1028.05994,3,LiF,UF3
0.259785815,1022.18536,3,LiF,UF3
0.99999,1022.18536,3,LiF,UF3
1.00E-05,739.72684,1,LiF,UF4
0.5,739.72684,1,LiF,UF4
0.5,758.729214,1,LiF,UF4
0.4749905,758.729214,1,LiF,UF4
0.449991,758.729214,1,LiF,UF4
0.4249915,758.729214,1,LiF,UF4
0.399992,758.729214,1,LiF,UF4
0.3749925,758.729214,1,LiF,UF4
0.349993,758.729214,1,LiF,UF4
0.3249935,758.729214,1,LiF,UF4
0.299994,758.729214,1,LiF,UF4
0.2749945,758.729214,1,LiF,UF4
0.274521514,758.729214,1,LiF,UF4
0.273737795,759.754021,1,LiF,UF4
0.263792425,772.268281,1,LiF,UF4
1.00E-05,772.268281,1,LiF,UF4
1.00E-05,739.72684,2,LiF,UF4
0.2,739.72684,2,LiF,UF4
0.2,758.729214,2,LiF,UF4
0.2250095,758.729214,2,LiF,UF4
0.250009,758.729214,2,LiF,UF4
0.274521515,758.729214,2,LiF,UF4
0.275035886,760.144191,2,LiF,UF4
0.289887302,793.326286,2,LiF,UF4
0.308305037,821.219265,2,LiF,UF4
0.329423534,843.294221,2,LiF,UF4
0.352240561,860.15028,2,LiF,UF4
0.376033235,872.811922,2,LiF,UF4
0.391085899,878.975391,2,LiF,UF4
0.8,878.975391,2,LiF,UF4
0.8,350,2,LiF,UF4
1.00E-05,772.268281,3,LiF,UF4
0.2,772.268281,3,LiF,UF4
0.2,758.729214,3,LiF,UF4
0.5,758.729214,3,LiF,UF4
0.5,878.975391,3,LiF,UF4
0.8,878.975391,3,LiF,UF4
0.8,1089.16281,3,LiF,UF4
0.99999,1089.16281,3,LiF,UF4
1.00E-05,1119.79615,4,LiF,UF4
0.000983692,1119.4203,4,LiF,UF4
0.025211392,1109.24968,4,LiF,UF4
0.049144208,1097.3288,4,LiF,UF4
0.072638767,1083.23278,4,LiF,UF4
0.095495377,1066.52336,4,LiF,UF4
0.117463639,1046.83531,4,LiF,UF4
0.138280305,1023.99315,4,LiF,UF4
0.157740615,998.099123,4,LiF,UF4
0.175769812,969.523378,4,LiF,UF4
0.192448952,938.796356,4,LiF,UF4
0.207985759,906.480023,4,LiF,UF4
0.222661255,873.085506,4,LiF,UF4
0.236782699,839.046808,4,LiF,UF4
0.250651801,804.726796,4,LiF,UF4
0.263792425,772.268281,4,LiF,UF4
0.2,772.268281,4,LiF,UF4
0.2,739.72684,4,LiF,UF4
0.5,739.72684,4,LiF,UF4
0.5,350,4,LiF,UF4
0.99999,1089.16281,5,LiF,UF4
0.9749905,1089.16281,5,LiF,UF4
0.949991,1089.16281,5,LiF,UF4
0.9249915,1089.16281,5,LiF,UF4
0.899992,1089.16281,5,LiF,UF4
0.8749925,1089.16281,5,LiF,UF4
0.849993,1089.16281,5,LiF,UF4
0.8249935,1089.16281,5,LiF,UF4
0.799994,1089.16281,5,LiF,UF4
0.7749945,1089.16281,5,LiF,UF4
0.749995,1089.16281,5,LiF,UF4
0.7249955,1089.16281,5,LiF,UF4
0.699996,1089.16281,5,LiF,UF4
0.6749965,1089.16281,5,LiF,UF4
0.649997,1089.16281,5,LiF,UF4
0.637117776,1089.16281,5,LiF,UF4
0.636161455,1088.68059,5,LiF,UF4
0.612396564,1075.87768,5,LiF,UF4
0.588905857,1061.76419,5,LiF,UF4
0.56567866,1046.50943,5,LiF,UF4
0.542707242,1030.2343,5,LiF,UF4
0.519997355,1012.98881,5,LiF,UF4
0.497576774,994.74176,5,LiF,UF4
0.475502234,975.380066,5,LiF,UF4
0.453866284,954.714389,5,LiF,UF4
0.432805354,932.4902,5,LiF,UF4
0.41250899,908.406919,5,LiF,UF4
0.393227458,882.151295,5,LiF,UF4
0.391085898,878.975391,5,LiF,UF4
0.5,878.975391,5,LiF,UF4
0.5,350,5,LiF,UF4
0.99999,1308.94538,6,LiF,UF4
0.999008128,1308.63279,6,LiF,UF4
0.974488641,1300.58819,6,LiF,UF4
0.950029999,1292.05418,6,LiF,UF4
0.925645901,1282.9579,6,LiF,UF4
0.901352953,1273.22023,6,LiF,UF4
0.877171097,1262.75678,6,LiF,UF4
0.853124105,1251.47882,6,LiF,UF4
0.829239942,1239.29516,6,LiF,UF4
0.805550869,1226.11525,6,LiF,UF4
0.782093065,1211.85354,6,LiF,UF4
0.75890554,1196.43533,6,LiF,UF4
0.736028102,1179.8037,6,LiF,UF4
0.713498309,1161.92664,6,LiF,UF4
0.69134765,1142.8031,6,LiF,UF4
0.669597677,1122.46591,6,LiF,UF4
0.648257242,1100.97992,6,LiF,UF4
0.637117776,1089.16281,6,LiF,UF4
0.8,1089.16281,6,LiF,UF4
0.8,350,6,LiF,UF4
1.00E-05,963.445616,1,LiF,YF3
0.5,963.445616,1,LiF,YF3
0.5,1095.30856,1,LiF,YF3
0.99999,1095.25477,1,LiF,YF3
1.00E-05,963.445616,2,LiF,YF3
0.0250095,963.445616,2,LiF,YF3
0.050009,963.445616,2,LiF,YF3
0.0750085,963.445616,2,LiF,YF3
0.100008,963.445616,2,LiF,YF3
0.1250075,963.445616,2,LiF,YF3
0.150007,963.445616,2,LiF,YF3
0.1750065,963.445616,2,LiF,YF3
0.194258467,963.445616,2,LiF,YF3
0.195077204,964.278128,2,LiF,YF3
0.216025192,984.062221,2,LiF,YF3
0.237798352,1001.87484,2,LiF,YF3
0.260226264,1017.88855,2,LiF,YF3
0.283152811,1032.34153,2,LiF,YF3
0.306474733,1045.39686,2,LiF,YF3
0.330137255,1057.09277,2,LiF,YF3
0.354111148,1067.36932,2,LiF,YF3
0.37837057,1076.12435,2,LiF,YF3
0.402880371,1083.26413,2,LiF,YF3
0.427593591,1088.73436,2,LiF,YF3
0.452455612,1092.53081,2,LiF,YF3
0.477410521,1094.69495,2,LiF,YF3
0.5,1095.30856,2,LiF,YF3
0.506777188,1095.25477,2,LiF,YF3
0.99999,1095.25477,2,LiF,YF3
1.00E-05,1119.79615,3,LiF,YF3
0.000976281,1119.42289,3,LiF,YF3
0.024956921,1109.1795,3,LiF,YF3
0.048496927,1096.97485,3,LiF,YF3
0.071439717,1082.57617,3,LiF,YF3
0.093646439,1065.92692,3,LiF,YF3
0.115058315,1047.21612,3,LiF,YF3
0.135748937,1026.87055,3,LiF,YF3
0.155924751,1005.46547,3,LiF,YF3
0.175862913,983.597193,3,LiF,YF3
0.194258467,963.445616,3,LiF,YF3
0.5,963.445616,3,LiF,YF3
0.5,350,3,LiF,YF3
0.99999,1350,4,LiF,YF3
0.9749905,1350,4,LiF,YF3
0.949991,1350,4,LiF,YF3
0.9249915,1350,4,LiF,YF3
0.899992,1350,4,LiF,YF3
0.886468135,1350,4,LiF,YF3
0.88734901,1350.68631,4,LiF,YF3
0.909503104,1367.48232,4,LiF,YF3
0.931895358,1383.60062,4,LiF,YF3
0.954504363,1399.06964,4,LiF,YF3
0.977310157,1413.91887,4,LiF,YF3
0.99999,1427.99394,4,LiF,YF3
0.99999,1350,5,LiF,YF3
0.9749905,1350,5,LiF,YF3
0.949991,1350,5,LiF,YF3
0.9249915,1350,5,LiF,YF3
0.899992,1350,5,LiF,YF3
0.886468135,1350,5,LiF,YF3
0.885496708,1349.65598,5,LiF,YF3
0.861259975,1340.76979,5,LiF,YF3
0.837127392,1331.30638,5,LiF,YF3
0.813114538,1321.2229,5,LiF,YF3
0.789239209,1310.47471,5,LiF,YF3
0.765521615,1299.01574,5,LiF,YF3
0.741984552,1286.79916,5,LiF,YF3
0.71865351,1273.77813,5,LiF,YF3
0.695556695,1259.90687,5,LiF,YF3
0.672724906,1245.14187,5,LiF,YF3
0.650191253,1229.44337,5,LiF,YF3
0.627990655,1212.77697,5,LiF,YF3
0.606159094,1195.11528,5,LiF,YF3
0.584732629,1176.43963,5,LiF,YF3
0.563746165,1156.74146,5,LiF,YF3
0.543232051,1136.02349,5,LiF,YF3
0.523218588,1114.30032,5,LiF,YF3
0.506777188,1095.25477,5,LiF,YF3
0.5,1095.25477,5,LiF,YF3
0.5,350,5,LiF,YF3
1.00E-05,744.403329,1,LiF,ZrF4
0.2,744.403329,1,LiF,ZrF4
0.2,200,1,LiF,ZrF4
1.00E-05,744.403329,2,LiF,ZrF4
0.333333333,744.403329,2,LiF,ZrF4
0.333333333,200,2,LiF,ZrF4
1.00E-05,758.713799,3,LiF,ZrF4
0.333333333,758.713799,3,LiF,ZrF4
0.333333333,847.74584,3,LiF,ZrF4
0.308323833,847.74584,3,LiF,ZrF4
0.306055953,847.74584,3,LiF,ZrF4
0.305440122,849.00643,3,LiF,ZrF4
0.296054324,866,3,LiF,ZrF4
0.25,866,3,LiF,ZrF4
0.2249905,866,3,LiF,ZrF4
0.210579287,866,3,LiF,ZrF4
0.209937095,864.773547,3,LiF,ZrF4
0.207298986,859.578736,3,LiF,ZrF4
1.00E-05,859.578736,3,LiF,ZrF4
1.00E-05,758.713799,4,LiF,ZrF4
0.25,758.713799,4,LiF,ZrF4
0.25,847.74584,4,LiF,ZrF4
0.2750095,847.74584,4,LiF,ZrF4
0.300009,847.74584,4,LiF,ZrF4
0.306055953,847.74584,4,LiF,ZrF4
0.307046115,847.969504,4,LiF,ZrF4
0.331989285,850.653211,4,LiF,ZrF4
0.333333333,850.659368,4,LiF,ZrF4
0.334687382,850.653197,4,LiF,ZrF4
0.337375322,850.605132,4,LiF,ZrF4
0.34274956,850.371795,4,LiF,ZrF4
0.353484669,849.395585,4,LiF,ZrF4
0.374859827,845.622139,4,LiF,ZrF4
0.399453553,838.444495,4,LiF,ZrF4
0.423632459,828.280135,4,LiF,ZrF4
0.447206281,814.965223,4,LiF,ZrF4
0.469967329,798.421347,4,LiF,ZrF4
0.478081932,791.575246,4,LiF,ZrF4
0.571428571,791.575246,4,LiF,ZrF4
0.571428571,742.347027,4,LiF,ZrF4
0.99999,742.347027,4,LiF,ZrF4
1.00E-05,859.578736,5,LiF,ZrF4
0.25,859.578736,5,LiF,ZrF4
0.25,905.174455,5,LiF,ZrF4
0.25,847.74584,5,LiF,ZrF4
0.333333333,847.74584,5,LiF,ZrF4
0.333333333,850.659356,5,LiF,ZrF4
0.333333333,791.575246,5,LiF,ZrF4
0.571428571,791.575246,5,LiF,ZrF4
0.571428571,802.581207,5,LiF,ZrF4
0.99999,802.581207,5,LiF,ZrF4
1.00E-05,1119.79615,6,LiF,ZrF4
0.000982095,1119.42094,6,LiF,ZrF4
0.025161765,1109.26123,6,LiF,ZrF4
0.049004344,1097.23367,6,LiF,ZrF4
0.07229482,1082.69813,6,LiF,ZrF4
0.094701622,1064.95939,6,LiF,ZrF4
0.115787737,1043.47181,6,LiF,ZrF4
0.135128719,1018.12751,6,LiF,ZrF4
0.152517002,989.388218,6,LiF,ZrF4
0.16808264,958.087817,6,LiF,ZrF4
0.182226204,925.10485,6,LiF,ZrF4
0.195465337,891.174348,6,LiF,ZrF4
0.207298986,859.578736,6,LiF,ZrF4
0.25,859.578736,6,LiF,ZrF4
0.25,758.713799,6,LiF,ZrF4
0.333333333,758.713799,6,LiF,ZrF4
0.333333333,744.403329,6,LiF,ZrF4
0.2,744.403329,6,LiF,ZrF4
0.2,200,6,LiF,ZrF4
0.99999,742.347027,7,LiF,ZrF4
0.333333333,742.347027,7,LiF,ZrF4
0.333333333,791.575246,7,LiF,ZrF4
0.358342833,791.575246,7,LiF,ZrF4
0.383342333,791.575246,7,LiF,ZrF4
0.408341833,791.575246,7,LiF,ZrF4
0.433341333,791.575246,7,LiF,ZrF4
0.458340833,791.575246,7,LiF,ZrF4
0.478081932,791.575246,7,LiF,ZrF4
0.479056501,791.933652,7,LiF,ZrF4
0.503571177,799.773102,7,LiF,ZrF4
0.514502072,802.581207,7,LiF,ZrF4
0.99999,802.581207,7,LiF,ZrF4
0.99999,1204.96301,8,LiF,ZrF4
0.998997001,1204.77428,8,LiF,ZrF4
0.974274622,1198.83495,8,LiF,ZrF4
0.949771403,1190.90434,8,LiF,ZrF4
0.925484912,1181.41932,8,LiF,ZrF4
0.90139918,1170.70358,8,LiF,ZrF4
0.877498468,1158.97512,8,LiF,ZrF4
0.853775652,1146.35585,8,LiF,ZrF4
0.830237641,1132.87972,8,LiF,ZrF4
0.806909658,1118.49898,8,LiF,ZrF4
0.783839488,1103.09023,8,LiF,ZrF4
0.761102095,1086.46329,8,LiF,ZrF4
0.738803656,1068.37835,8,LiF,ZrF4
0.717081616,1048.57878,8,LiF,ZrF4
0.696093153,1026.84781,8,LiF,ZrF4
0.675979766,1003.0925,8,LiF,ZrF4
0.656795871,977.444368,8,LiF,ZrF4
0.63840538,950.349214,8,LiF,ZrF4
0.620393744,922.610178,8,LiF,ZrF4
0.602107608,895.334807,8,LiF,ZrF4
0.5829247,869.684791,8,LiF,ZrF4
0.562594276,846.407275,8,LiF,ZrF4
0.541272293,825.524067,8,LiF,ZrF4
0.519281907,806.497949,8,LiF,ZrF4
0.514502072,802.581207,8,LiF,ZrF4
0.571428571,802.581207,8,LiF,ZrF4
0.571428571,742.347027,8,LiF,ZrF4
0.333333333,742.347027,8,LiF,ZrF4
0.333333333,200,8,LiF,ZrF4
0.296054324,866,9,LiF,ZrF4
0.295359633,867.150872,9,LiF,ZrF4
0.275864537,892.191054,9,LiF,ZrF4
0.26458968,900.825499,9,LiF,ZrF4
0.252372165,905.05154,9,LiF,ZrF4
0.25,905.174458,9,LiF,ZrF4
0.247617926,905.047123,9,LiF,ZrF4
0.242914859,904.018326,9,LiF,ZrF4
0.233958482,898.9808,9,LiF,ZrF4
0.225945008,890.835816,9,LiF,ZrF4
0.218840668,880.759752,9,LiF,ZrF4
0.210579289,866.000003,9,LiF,ZrF4
0.296054324,866.000003,9,LiF,ZrF4
1.00E-05,741.997142,1,LiI,NaI
0.000997756,741.71655,1,LiI,NaI
0.02577211,735.690759,1,LiI,NaI
0.050648423,731.228984,1,LiI,NaI
0.075581792,727.958014,1,LiI,NaI
0.100547312,725.612559,1,LiI,NaI
0.125530724,723.998409,1,LiI,NaI
0.150523692,722.969813,1,LiI,NaI
0.175521296,722.415637,1,LiI,NaI
0.200520628,722.250243,1,LiI,NaI
0.225519975,722.407299,1,LiI,NaI
0.250518344,722.83548,1,LiI,NaI
0.275515155,723.495426,1,LiI,NaI
0.300510067,724.357565,1,LiI,NaI
0.325502851,725.400557,1,LiI,NaI
0.350493317,726.610179,1,LiI,NaI
0.375481256,727.978564,1,LiI,NaI
0.400466394,729.503693,1,LiI,NaI
0.425448354,731.189122,1,LiI,NaI
0.45042661,733.043874,1,LiI,NaI
0.475400443,735.082514,1,LiI,NaI
0.500368872,737.32536,1,LiI,NaI
0.525330578,739.798848,1,LiI,NaI
0.550283788,742.536031,1,LiI,NaI
0.575226133,745.577201,1,LiI,NaI
0.600154451,748.970624,1,LiI,NaI
0.625064528,752.773383,1,LiI,NaI
0.649950756,757.05226,1,LiI,NaI
0.674805698,761.884565,1,LiI,NaI
0.699619531,767.35877,1,LiI,NaI
0.724379382,773.5747,1,LiI,NaI
0.749068568,780.642936,1,LiI,NaI
0.773665818,788.682929,1,LiI,NaI
0.798144648,797.819224,1,LiI,NaI
0.822473144,808.175183,1,LiI,NaI
0.846614572,819.863847,1,LiI,NaI
0.870529227,832.976251,1,LiI,NaI
0.894177811,847.568702,1,LiI,NaI
0.917526072,863.651969,1,LiI,NaI
0.940549652,881.186369,1,LiI,NaI
0.963237293,900.0864,1,LiI,NaI
0.985590471,920.236387,1,LiI,NaI
0.99999,933.990243,1,LiI,NaI
1.00E-05,741.998507,2,LiI,NaI
0.001006562,741.849802,2,LiI,NaI
0.025923561,738.19694,2,LiI,NaI
0.050847918,734.71054,2,LiI,NaI
0.07578212,731.460184,2,LiI,NaI
0.100728474,728.527509,2,LiI,NaI
0.125688817,726.009857,2,LiI,NaI
0.15066398,724.024706,2,LiI,NaI
0.175652881,722.714516,2,LiI,NaI
0.200651052,722.250456,2,LiI,NaI
0.225648473,722.830751,2,LiI,NaI
0.250627224,724.66379,2,LiI,NaI
0.275561185,727.92011,2,LiI,NaI
0.30042232,732.648073,2,LiI,NaI
0.325194495,738.702811,2,LiI,NaI
0.349883034,745.778365,2,LiI,NaI
0.374508812,753.530239,2,LiI,NaI
0.39909574,761.671898,2,LiI,NaI
0.423663447,769.999423,2,LiI,NaI
0.448225818,778.377802,2,LiI,NaI
0.472791931,786.720553,2,LiI,NaI
0.497367407,794.973472,2,LiI,NaI
0.521955518,803.103537,2,LiI,NaI
0.546557984,811.091654,2,LiI,NaI
0.571175514,818.92796,2,LiI,NaI
0.595808168,826.608733,2,LiI,NaI
0.620455598,834.134341,2,LiI,NaI
0.645117213,841.507843,2,LiI,NaI
0.669792282,848.73403,2,LiI,NaI
0.69448001,855.818749,2,LiI,NaI
0.719179581,862.768424,2,LiI,NaI
0.743890196,869.589707,2,LiI,NaI
0.76861109,876.28923,2,LiI,NaI
0.793341546,882.873414,2,LiI,NaI
0.818080904,889.348328,2,LiI,NaI
0.842828567,895.719589,2,LiI,NaI
0.867584,901.992277,2,LiI,NaI
0.892346735,908.17087,2,LiI,NaI
0.917116369,914.259203,2,LiI,NaI
0.941892564,920.260419,2,LiI,NaI
0.966675044,926.176946,2,LiI,NaI
0.991463597,932.010464,2,LiI,NaI
0.99999,933.997675,2,LiI,NaI
0.016826207,200,3,LiI,NaI
0.024630125,217.576189,3,LiI,NaI
0.033442027,233.534107,3,LiI,NaI
0.053141382,261.240072,3,LiI,NaI
0.074566992,284.426201,3,LiI,NaI
0.097029484,304.178383,3,LiI,NaI
0.120160714,321.247546,3,LiI,NaI
0.143749628,336.149639,3,LiI,NaI
0.167666699,349.247762,3,LiI,NaI
0.191827664,360.804881,3,LiI,NaI
0.216174979,371.016539,3,LiI,NaI
0.240667697,380.031425,3,LiI,NaI
0.265275644,387.964655,3,LiI,NaI
0.289975887,394.906591,3,LiI,NaI
0.314750507,400.928836,3,LiI,NaI
0.339585137,406.088423,3,LiI,NaI
0.364467972,410.430782,3,LiI,NaI
0.38938907,413.991867,3,LiI,NaI
0.414339857,416.799712,3,LiI,NaI
0.439312744,418.875543,3,LiI,NaI
0.464300841,420.234572,3,LiI,NaI
0.489297716,420.886621,3,LiI,NaI
0.514297201,420.836098,3,LiI,NaI
0.539293198,420.082866,3,LiI,NaI
0.564279512,418.621456,3,LiI,NaI
0.589249658,416.441431,3,LiI,NaI
0.614196663,413.526724,3,LiI,NaI
0.639112815,409.855187,3,LiI,NaI
0.663989367,405.397726,3,LiI,NaI
0.688816146,400.117129,3,LiI,NaI
0.713581026,393.966446,3,LiI,NaI
0.738269198,386.886756,3,LiI,NaI
0.762862127,378.804049,3,LiI,NaI
0.787336,369.624827,3,LiI,NaI
0.81165935,359.22977,3,LiI,NaI
0.835789275,347.464404,3,LiI,NaI
0.859665149,334.124976,3,LiI,NaI
0.883197622,318.936501,3,LiI,NaI
0.906248277,301.51774,3,LiI,NaI
0.928589485,281.324784,3,LiI,NaI
0.949820038,257.564402,3,LiI,NaI
0.96918189,229.098002,3,LiI,NaI
0.983173792,200,3,LiI,NaI
1.00E-05,794.232559,1,NaF,NaI
1.93E-05,839.732556,1,NaF,NaI
3.00E-05,873.499273,1,NaF,NaI
0.001030013,873.499273,1,NaF,NaI
0.026029513,873.499273,1,NaF,NaI
0.051029013,873.499273,1,NaF,NaI
0.076028513,873.499273,1,NaF,NaI
0.101028013,873.499273,1,NaF,NaI
0.126027513,873.499273,1,NaF,NaI
0.151027013,873.499273,1,NaF,NaI
0.176026513,873.499273,1,NaF,NaI
0.201026013,873.499273,1,NaF,NaI
0.226025513,873.499273,1,NaF,NaI
0.251025013,873.499273,1,NaF,NaI
0.276024513,873.499273,1,NaF,NaI
0.301024013,873.499273,1,NaF,NaI
0.326023513,873.499273,1,NaF,NaI
0.351023013,873.499273,1,NaF,NaI
0.376022513,873.499273,1,NaF,NaI
0.401022013,873.499273,1,NaF,NaI
0.426021513,873.499273,1,NaF,NaI
0.451021013,873.499273,1,NaF,NaI
0.476020513,873.499273,1,NaF,NaI
0.501020013,873.499273,1,NaF,NaI
0.526019513,873.499273,1,NaF,NaI
0.551019013,873.499273,1,NaF,NaI
0.576018513,873.499273,1,NaF,NaI
0.601018013,873.499273,1,NaF,NaI
0.626017513,873.499273,1,NaF,NaI
0.651017013,873.499273,1,NaF,NaI
0.676016513,873.499273,1,NaF,NaI
0.701016013,873.499273,1,NaF,NaI
0.726015513,873.499273,1,NaF,NaI
0.751015013,873.499273,1,NaF,NaI
0.776014513,873.499273,1,NaF,NaI
0.801014013,873.499273,1,NaF,NaI
0.826013513,873.499273,1,NaF,NaI
0.851013013,873.499273,1,NaF,NaI
0.876012513,873.499273,1,NaF,NaI
0.901012013,873.499273,1,NaF,NaI
0.926011513,873.499273,1,NaF,NaI
0.951011013,873.499273,1,NaF,NaI
0.976010513,873.499273,1,NaF,NaI
0.999978052,873.499273,1,NaF,NaI
0.99997065,871.679323,1,NaF,NaI
0.999984023,826.179329,1,NaF,NaI
0.99999,794.232786,1,NaF,NaI
1.00E-05,1265.47614,2,NaF,NaI
1.49E-05,1263.65616,2,NaF,NaI
8.52E-05,1218.15634,2,NaF,NaI
0.000101918,1172.65635,2,NaF,NaI
0.000100079,1127.15635,2,NaF,NaI
9.05E-05,1081.65636,2,NaF,NaI
7.73E-05,1036.15636,2,NaF,NaI
6.30E-05,990.656369,2,NaF,NaI
4.90E-05,945.156376,2,NaF,NaI
3.64E-05,899.656382,2,NaF,NaI
3.00E-05,873.497958,2,NaF,NaI
0.025029533,873.497958,2,NaF,NaI
0.050029033,873.497958,2,NaF,NaI
0.075028533,873.497958,2,NaF,NaI
0.100028033,873.497958,2,NaF,NaI
0.125027533,873.497958,2,NaF,NaI
0.150027033,873.497958,2,NaF,NaI
0.175026533,873.497958,2,NaF,NaI
0.200026033,873.497958,2,NaF,NaI
0.225025533,873.497958,2,NaF,NaI
0.250025033,873.497958,2,NaF,NaI
0.275024533,873.497958,2,NaF,NaI
0.300024033,873.497958,2,NaF,NaI
0.325023533,873.497958,2,NaF,NaI
0.350023033,873.497958,2,NaF,NaI
0.375022533,873.497958,2,NaF,NaI
0.400022033,873.497958,2,NaF,NaI
0.425021533,873.497958,2,NaF,NaI
0.450021033,873.497958,2,NaF,NaI
0.475020533,873.497958,2,NaF,NaI
0.500020033,873.497958,2,NaF,NaI
0.525019533,873.497958,2,NaF,NaI
0.550019033,873.497958,2,NaF,NaI
0.575018533,873.497958,2,NaF,NaI
0.600018033,873.497958,2,NaF,NaI
0.625017533,873.497958,2,NaF,NaI
0.650017033,873.497958,2,NaF,NaI
0.675016533,873.497958,2,NaF,NaI
0.700016033,873.497958,2,NaF,NaI
0.725015533,873.497958,2,NaF,NaI
0.750015033,873.497958,2,NaF,NaI
0.775014533,873.497958,2,NaF,NaI
0.800014033,873.497958,2,NaF,NaI
0.825013533,873.497958,2,NaF,NaI
0.850013033,873.497958,2,NaF,NaI
0.875012533,873.497958,2,NaF,NaI
0.900012033,873.497958,2,NaF,NaI
0.925011533,873.497958,2,NaF,NaI
0.950011033,873.497958,2,NaF,NaI
0.975010533,873.497958,2,NaF,NaI
0.999969967,873.497958,2,NaF,NaI
0.999970422,875.317958,2,NaF,NaI
0.99999,920.300637,2,NaF,NaI
1.00E-05,1268.99599,3,NaF,NaI
0.00098667,1268.60531,3,NaF,NaI
0.025470592,1259.41231,3,NaF,NaI
0.050056221,1251.16736,3,NaF,NaI
0.074713443,1243.66395,3,NaF,NaI
0.099420229,1236.72159,3,NaF,NaI
0.124160114,1230.18133,3,NaF,NaI
0.148920385,1223.90181,3,NaF,NaI
0.173690802,1217.75628,3,NaF,NaI
0.198462681,1211.63029,3,NaF,NaI
0.223228219,1205.41995,3,NaF,NaI
0.247980013,1199.03069,3,NaF,NaI
0.272710715,1192.37638,3,NaF,NaI
0.297412795,1185.37876,3,NaF,NaI
0.322078389,1177.96706,3,NaF,NaI
0.346699227,1170.07781,3,NaF,NaI
0.371266624,1161.65476,3,NaF,NaI
0.395771517,1152.64875,3,NaF,NaI
0.420204547,1143.01767,3,NaF,NaI
0.444556174,1132.72629,3,NaF,NaI
0.468816798,1121.74601,3,NaF,NaI
0.492976886,1110.05447,3,NaF,NaI
0.517027074,1097.63501,3,NaF,NaI
0.540958238,1084.47596,3,NaF,NaI
0.564761509,1070.56972,3,NaF,NaI
0.588428217,1055.91172,3,NaF,NaI
0.611949753,1040.49908,3,NaF,NaI
0.635317317,1024.32921,3,NaF,NaI
0.658521549,1007.39811,3,NaF,NaI
0.681552008,989.698507,3,NaF,NaI
0.704396461,971.217657,3,NaF,NaI
0.727039942,951.934906,3,NaF,NaI
0.749463487,931.818802,3,NaF,NaI
0.771642458,910.823733,3,NaF,NaI
0.793544256,888.88597,3,NaF,NaI
0.804377867,877.537838,3,NaF,NaI
0.807072978,874.659182,3,NaF,NaI
0.808528263,873.624073,3,NaF,NaI
0.833117925,881.829088,3,NaF,NaI
0.857723505,889.874488,3,NaF,NaI
0.882344152,897.765709,3,NaF,NaI
0.906978282,905.516292,3,NaF,NaI
0.931623567,913.148504,3,NaF,NaI
0.956276897,920.694153,3,NaF,NaI
0.980934292,928.195681,3,NaF,NaI
0.99999,933.996949,3,NaF,NaI
0.99999,180,4,NaF,NaI
0.999739974,225.497724,4,NaF,NaI
0.99999,234.936064,4,NaF,NaI
0.99999,180,5,NaF,NaI
0.999740009,225.497725,5,NaF,NaI
0.99980278,236.872151,5,NaF,NaI
0.99999,242.530037,5,NaF,NaI
1.00E-05,1036.82793,1,NaF,NdF3
0.5,1036.82793,1,NaF,NdF3
0.5,1115.71876,1,NaF,NdF3
0.5250095,1115.71876,1,NaF,NdF3
0.550009,1115.71876,1,NaF,NdF3
0.5750085,1115.71876,1,NaF,NdF3
0.600008,1115.71876,1,NaF,NdF3
0.6125422,1115.71876,1,NaF,NdF3
0.6126537,1117.35847,1,NaF,NdF3
0.615339094,1158.3698,1,NaF,NdF3
0.617866889,1199.40838,1,NaF,NdF3
0.620300529,1240.46246,1,NaF,NdF3
0.622728921,1281.51739,1,NaF,NdF3
0.625336228,1322.54243,1,NaF,NdF3
0.627964578,1354.307,1,NaF,NdF3
0.629061485,1362.11478,1,NaF,NdF3
0.629307967,1363.23784,1,NaF,NdF3
0.654307467,1363.23784,1,NaF,NdF3
0.679306967,1363.23784,1,NaF,NdF3
0.704306467,1363.23784,1,NaF,NdF3
0.729305967,1363.23784,1,NaF,NdF3
0.754305467,1363.23784,1,NaF,NdF3
0.779304967,1363.23784,1,NaF,NdF3
0.804304467,1363.23784,1,NaF,NdF3
0.829303967,1363.23784,1,NaF,NdF3
0.854303467,1363.23784,1,NaF,NdF3
0.879302967,1363.23784,1,NaF,NdF3
0.904302467,1363.23784,1,NaF,NdF3
0.929301967,1363.23784,1,NaF,NdF3
0.954301467,1363.23784,1,NaF,NdF3
0.979300967,1363.23784,1,NaF,NdF3
0.99916254,1363.23784,1,NaF,NdF3
0.999167167,1364.88782,1,NaF,NdF3
0.999283815,1406.13737,1,NaF,NdF3
0.999402086,1447.38691,1,NaF,NdF3
0.999521717,1488.63644,1,NaF,NdF3
0.999642604,1529.88596,1,NaF,NdF3
0.999764804,1571.13546,1,NaF,NdF3
0.999888543,1612.38496,1,NaF,NdF3
0.99999,1645.73876,1,NaF,NdF3
1.00E-05,1036.82793,2,NaF,NdF3
0.0250095,1036.82793,2,NaF,NdF3
0.050009,1036.82793,2,NaF,NdF3
0.0750085,1036.82793,2,NaF,NdF3
0.100008,1036.82793,2,NaF,NdF3
0.1250075,1036.82793,2,NaF,NdF3
0.150007,1036.82793,2,NaF,NdF3
0.1750065,1036.82793,2,NaF,NdF3
0.200006,1036.82793,2,NaF,NdF3
0.203527978,1036.82793,2,NaF,NdF3
